"Id","Value","DisplayName","Description"
"6e74eff9-4a21-45d6-bc03-3a20f61f8281","TeamsAppInstallation.ReadWriteAndConsentForChat.All","Manage installation and permission grants of Teams apps for all chats","Allows the app to read, install, upgrade, and uninstall Teams apps in any chat, without a signed-in user. Gives the ability to manage permission grants for accessing those specific chats' data."
"b0c13be0-8e20-4bc5-8c55-963c23a39ce9","TeamsAppInstallation.ReadWriteAndConsentForTeam.All","Manage installation and permission grants of Teams apps for all teams","Allows the app to read, install, upgrade, and uninstall Teams apps in any team, without a signed-in user. Gives the ability to manage permission grants for accessing those specific teams' data."
"32ca478f-f89e-41d0-aaf8-101deb7da510","TeamsAppInstallation.ReadWriteAndConsentForUser.All","Manage installation and permission grants of Teams apps in a user account","Allows the app to read, install, upgrade, and uninstall Teams apps in any user account, without a signed-in user. Gives the ability to manage permission grants for accessing those specific users' data."
"ba1ba90b-2d8f-487e-9f16-80728d85bb5c","TeamsAppInstallation.ReadWriteAndConsentSelfForChat.All","Allow the Teams app to manage itself and its permission grants for all chats","Allows a Teams app to read, install, upgrade, and uninstall itself for any chat, without a signed-in user, and manage its permission grants for accessing those specific chats' data."
"1e4be56c-312e-42b8-a2c9-009600d732c0","TeamsAppInstallation.ReadWriteAndConsentSelfForTeam.All","Allow the Teams app to manage itself and its permission grants for all teams","Allows a Teams app to read, install, upgrade, and uninstall itself for any team, without a signed-in user, and manage its permission grants for accessing those specific teams' data."
"a87076cf-6abd-4e56-8559-4dbdf41bef96","TeamsAppInstallation.ReadWriteAndConsentSelfForUser.All","Allow the Teams app to manage itself and its permission grants in all user accounts","Allows a Teams app to read, install, upgrade, and uninstall itself for any user account, without a signed-in user, and manage its permission grants for accessing those specific users' data."
"9e19bae1-2623-4c4f-ab6e-2664615ff9a0","TeamsAppInstallation.ReadWriteForChat.All","Manage Teams apps for all chats","Allows the app to read, install, upgrade, and uninstall Teams apps in any chat, without a signed-in user. Does not give the ability to read application-specific settings."
"5dad17ba-f6cc-4954-a5a2-a0dcc95154f0","TeamsAppInstallation.ReadWriteForTeam.All","Manage Teams apps for all teams","Allows the app to read, install, upgrade, and uninstall Teams apps in any team, without a signed-in user. Does not give the ability to read application-specific settings."
"74ef0291-ca83-4d02-8c7e-d2391e6a444f","TeamsAppInstallation.ReadWriteForUser.All","Manage Teams apps for all users","Allows the app to read, install, upgrade, and uninstall Teams apps for any user, without a signed-in user. Does not give the ability to read application-specific settings."
"25bbeaad-04be-4207-83ed-a263aae76ddf","TeamsAppInstallation.ReadWriteSelectedForChat.All","Manage selected installed Teams apps in all chats","Allows the app to read, install, upgrade, and uninstall selected Teams apps in any chat, without a signed-in user. Does not give the ability to read application-specific settings."
"7b5823ae-d0f2-424d-b90c-d843ffada7d9","TeamsAppInstallation.ReadWriteSelectedForTeam.All","Manage selected installed Teams apps in all teams","Allows the app to read, install, upgrade, and uninstall selected Teams apps in any team, without a signed-in user. Does not give the ability to read application-specific settings."
"650a76ec-4118-4b25-9d3a-1f98048a5ee0","TeamsAppInstallation.ReadWriteSelectedForUser.All","Manage selected Teams apps installed for all users","Allows the app to read, install, upgrade, and uninstall selected Teams apps for any user, without a signed-in user. Does not give the ability to read application-specific settings."
"73a45059-f39c-4baf-9182-4954ac0e55cf","TeamsAppInstallation.ReadWriteSelfForChat.All","Allow the Teams app to manage itself for all chats","Allows a Teams app to read, install, upgrade, and uninstall itself for any chat, without a signed-in user."
"9f67436c-5415-4e7f-8ac1-3014a7132630","TeamsAppInstallation.ReadWriteSelfForTeam.All","Allow the Teams app to manage itself for all teams","Allows a Teams app to read, install, upgrade, and uninstall itself in any team, without a signed-in user."
"908de74d-f8b2-4d6b-a9ed-2a17b3b78179","TeamsAppInstallation.ReadWriteSelfForUser.All","Allow the app to manage itself for all users","Allows a Teams app to read, install, upgrade, and uninstall itself to any user, without a signed-in user."
"242607bd-1d2c-432c-82eb-bdb27baa23ab","TeamSettings.Read.All","Read all teams' settings","Read all team's settings, without a signed-in user."
"bdd80a03-d9bc-451d-b7c4-ce7c63fe3c8f","TeamSettings.ReadWrite.All","Read and change all teams' settings","Read and change all teams' settings, without a signed-in user."
"1801e8f4-cf09-4c4e-a1b5-036dfcca6c90","TeamsPolicyUserAssign.ReadWrite.All","Read and Write Teams policy user assignment and unassigment for all policy types.","Allow the app to read or write/update the policy assignment and unassigment for Teams users for all policy type categories."
"b55aa226-33a1-4396-bcf4-edce5e7a31c1","TeamsResourceAccount.Read.All","Read Teams resource accounts","Allows the app to read your tenant's resource accounts without a signed-in user."
"49981c42-fd7b-4530-be03-e77b21aed25e","TeamsTab.Create","Create tabs in Microsoft Teams.","Allows the app to create tabs in any team in Microsoft Teams, without a signed-in user. This does not grant the ability to read, modify or delete tabs after they are created, or give access to the content inside the tabs."
"46890524-499a-4bb2-ad64-1476b4f3e1cf","TeamsTab.Read.All","Read tabs in Microsoft Teams.","Read the names and settings of tabs inside any team in Microsoft Teams, without a signed-in user. This does not give access to the content inside the tabs."
"a96d855f-016b-47d7-b51c-1218a98d791c","TeamsTab.ReadWrite.All","Read and write tabs in Microsoft Teams.","Read and write tabs in any team in Microsoft Teams, without a signed-in user. This does not give access to the content inside the tabs."
"fd9ce730-a250-40dc-bd44-8dc8d20f39ea","TeamsTab.ReadWriteForChat.All","Allow the Teams app to manage all tabs for all chats","Allows a Teams app to read, install, upgrade, and uninstall all tabs for any chat, without a signed-in user."
"6163d4f4-fbf8-43da-a7b4-060fe85ed148","TeamsTab.ReadWriteForTeam.All","Allow the Teams app to manage all tabs for all teams","Allows a Teams app to read, install, upgrade, and uninstall all tabs in any team, without a signed-in user."
"425b4b59-d5af-45c8-832f-bb0b7402348a","TeamsTab.ReadWriteForUser.All","Allow the app to manage all tabs for all users","Allows a Teams app to read, install, upgrade, and uninstall all tabs for any user, without a signed-in user."
"9f62e4a2-a2d6-4350-b28b-d244728c4f86","TeamsTab.ReadWriteSelfForChat.All","Allow the Teams app to manage only its own tabs for all chats","Allows a Teams app to read, install, upgrade, and uninstall its own tabs for any chat, without a signed-in user."
"91c32b81-0ef0-453f-a5c7-4ce2e562f449","TeamsTab.ReadWriteSelfForTeam.All","Allow the Teams app to manage only its own tabs for all teams","Allows a Teams app to read, install, upgrade, and uninstall its own tabs in any team, without a signed-in user."
"3c42dec6-49e8-4a0a-b469-36cff0d9da93","TeamsTab.ReadWriteSelfForUser.All","Allow the Teams app to manage only its own tabs for all users","Allows a Teams app to read, install, upgrade, and uninstall its own tabs for any user, without a signed-in user."
"39b17d18-680c-41f4-b9c2-5f30629e7cb6","TeamsTelephoneNumber.Read.All","Read Tenant-Acquired Telephone Number Details","Allows the app to read your tenant's acquired telephone number details, without a signed-in user. Acquired telephone numbers may include attributes related to assigned object, emergency location, network site, etc."
"0a42382f-155c-4eb1-9bdc-21548ccaa387","TeamsTelephoneNumber.ReadWrite.All","Read and Modify Tenant-Acquired Telephone Number Details","Allows the app to read your tenant's acquired telephone number details, without a signed-in user. Acquired telephone numbers may include attributes related to assigned object, emergency location, network site, etc."
"a91eadaf-2c3c-4362-908b-fb172d208fc6","TeamsUserConfiguration.Read.All","Read Teams user configurations","Allows the app to read your tenant's user configurations, without a signed-in user. User configuration may include attributes related to user, such as telephone number, assigned policies, etc."
"6323133e-1f6e-46d4-9372-ac33a0870636","TeamTemplates.Read.All","Read all available Teams Templates","Allows the app to read all available Teams Templates, without a signed-user."
