"Id","Value","AdminConsentDisplayName","AdminConsentDescription"
"594c1fb6-4f81-4475-ae41-0c394909246c","ActivityFeed.Read","Read activity data for your organization","Allows the application to read activity data for your organization."
"4807a72c-ad38-4250-94c9-4eabfe26cd55","ActivityFeed.ReadDlp","Read DLP policy events including detected sensitive data","Allows the application to read DLP policy events, including detected sensitive data, for your organization."
"17f1c501-83cd-414c-9064-cd10f7aef836","ThreatIntelligence.Read","Read threat intelligence data for your organization","Allows the application to read threat intelligence data for your organization"
"b3b78c39-cb1d-4d17-820a-25d9196a800e","ActivityReports.Read","Read activity reports for your organization","Allows the application to read service health information for your organization."
"69784729-33e3-471d-b130-744ce05343e5","Deprecated_ThreatIntelligence.Read","Read threat intelligence data for your organization","Allows the application to read threat intelligence data for your organization"
"825c9d21-ba03-4e97-8007-83f020ff8c0f","Deprecated_ActivityReports.Read","Read activity reports for your organization","Allows the application to read service health information for your organization."
"b55dae21-0932-4324-a1cd-45a046d7a6e1","Trust.Content.All","Microsoft Service Trust","Our app will be a one stop shop for current and prospective customers who need Security, Privacy, and Compliance information around Microsoft Cloud (Azure, Dynamics CRM Online and Office 365). It should be open any tenant who has AAD record – trial tenants as well as paid tenant across Microsoft Cloud."
"e808ab43-7555-447f-8b87-1d6a5c5038ef","Documents.Read.All","Read all documents","Allows users to read documents."
"05d808b8-d17a-47c9-ae7f-e20768cbad5d","ComplianceManager.ReadWrite.All","Read and write all Compliance Manager data","Allows users to read and write Compliance Manager data."
"50bf3dfa-9431-427d-823a-f146d9350034","TBD","Microsoft Service Trust","Our app will be a one stop shop for current and prospective customers who need Security, Privacy, and Compliance information around Microsoft Cloud (Azure, Dynamics CRM Online and Office 365).  It should be open any tenant who has AAD record – trial tenants as well as paid tenant across Microsoft Cloud. "
"6c3012bf-22c1-4bb5-959b-dff738314144","Runtime.All","Access Azure API Connections runtime service API","Have full access to the Azure API Connection service."
"5f1e8914-a52b-429f-9324-91b92b81adaf","user_impersonation","Access Cognitive Services API as organization users.","Allows the application to access the Cognitive Services API acting as users in the organization."
"f910c36a-d6f0-4c9e-ad40-2c6ba3858769","access_microsoftstream_embed","Access Microsoft Stream Embed as a signed-in user","Microsoft Stream Embed is the embeded experience for the enterprise video service."
"0f6f5391-5d5d-48a3-8e8e-0d8c20ce6695","Teams.AccessAsUser.All","Teams.AccessAsUser.All","Allows Teams services to access IC3 services"
"5f4c8442-eba3-4814-adca-42c6bb62590c","SupportAndTroubleshootOperations.All","Perform support operations for the user","Allows the app to perform support operations on behalf of the user"
"8c87a858-814d-4cae-8545-98fb862b6c1e","ChatThread.ReadWrite","ChatThread.ReadWrite","This allows to do Read Write on Chat Thread"
"cdedc077-0f6e-4cf8-ab81-44ba9d14983c","CopilotSettings.ReadWrite","Read user Copilot product configuration information","Allows the app to read Copilot product configuration information, on behalf of the signed-in user."
"9cc9bf6f-c54f-4db7-801a-a3c0a4f7ea7c","CopilotEligibility.Read","Read user Copilot product eligibility information","Allows the app to read Copilot product eligibility information, on behalf of the signed-in user."
"516d1055-ed6f-4e63-922d-eb17aef59604","Web.Read","Access web grounding","Allows the app to fetch web grounded data for Copilot"
"9ee66b54-9cf0-41b8-87da-d62f8c21222b","User.Read.All","Read all users' full profiles","Allows the app to read the full set of profile properties, reports, and managers of other users in your organization, on behalf of the signed-in user."
"46089125-31ba-451a-96a1-278c9490b608","Calendars.Read","Read all calendars for default","Allows the app to search all calendars and to read their properties  for default on behalf of the signed-in user. "
"73c5d1d0-1ba7-4978-ad4c-32f0a8a1a9ed","Calendar.Read.All","Read all calendars","Allows the app to search all calendars and to read their properties on behalf of the signed-in user. "
"79bb59ea-208c-4cff-881e-098caabe543a","Files.Read.All","Read all files that user can access","Allows the app to read all files the signed-in user can access."
"bfc6f88b-6314-451d-ac7c-501307ad192a","QnA.Read.All","Read all QnA","Allows the app to list QnA and to read their properties on behalf of the signed-in user. "
"e017a1f7-f5a6-4dc5-a7b6-4342362e299b","Bookmark.Read.All","Read all bookmarks","Allows the app to list bookmarks and to read their properties on behalf of the signed-in user. "
"fe6d53fc-0936-42ba-8388-d39c6855c3f2","Group.Read.All","Read all groups","Allows the app to list groups, and to read their properties and all group memberships on behalf of the signed-in user.  Also allows the app to read calendar, conversations, files, and other group content for all groups the signed-in user can access."
"92bacdd9-8c69-46f7-a004-387210ecd2eb","Acronym.Read.All","Read all Acronyms","Allows the app to list Acronym and to read their properties on behalf of the signed-in user. "
"ff60b1a1-5694-4b26-9c81-a5f4fabf51f5","FloorPlan.Read.All","Read all floor plans","Allows the app to list floor plans and to read their properties on behalf of the signed-in user. "
"b74d6cc7-732d-424d-9f47-b08e1404f765","Building.Read.All","Read all buildings","Allows the app to list buildings and to read their properties on behalf of the signed-in user. "
"c11daebe-235e-4429-ab4c-43569661ff2a","NewsFeed.Read","Read news feed","Allows the app to read news feeds and to read their properties on behalf of the signed-in user. "
"ac84805c-5585-464e-8b56-032d142b4949","VirtualVisitAnalytics-Internal.Read","VirtualVisitAnalytics-Internal.Read","This allow application to get virtual visits analytics data on behalf of the signed in user"
"cb8e40c2-6c4e-4c1a-9daa-de5fd3ea194c","TelehealthSettings-Internal.Read","TelehealthSettings-Internal.Read","This allows app to read telehealth settings on behalf of the signed-in user."
"4e7ad296-9d44-4f6d-9a8e-07f7b7ef3dab","TelehealthSettings-Internal.ReadWrite","TelehealthSettings-Internal.ReadWrite","This allows app to read and write telehealth settings on behalf of the signed-in user."
"1624fa25-b12d-425c-94fb-31373f8c8dbb","PoolUsage-Internal.Read","PoolUsage-Internal.Read","This allows app to read pool usage report on behalf of the signed-in user."
"e8dac03d-d467-4a7e-9293-9cca7df08b31","Data.Read","Read Log Analytics data as user","Allow this application to access Log Analytics data on behalf of the user"
"82a867c2-d419-4a39-8f7e-9fb20308559b","microsoftteamsadmingatewayservice.read","microsoftteamsadmingatewayservice.read","gives read access to Teams Admin Gateway Service"
"4c2ccd32-715b-4c64-868d-02f09529f08c","microsoftteamsadmingatewayservice.readwrite","MicrosoftTeamsAdminGatewayService.ReadWrite","gives read-write access to Teams Admin Gateway Service"
"e85fa438-368f-4c1d-909a-5760a4e045ae","CustomerKeyTenant-Internal.ReadWrite.All","Read or Write Customer Key Encryption Tenant Data","Allows an application to read or write Customer Key Encryption Tenant Data"
"3fa41f45-e40d-4646-9217-e54ebb5ee53f","VivaSkills.User.ReadWrite","VivaSkills.User.ReadWrite","Allows the app to access User Skills CRUD APIs"
"f3f5d286-af39-42b3-9f5d-cea0eed1fb19","VivaSkills.User.Read","VivaSkills.User.Read","Allows the app to access User Skills Read APIs"
"3bf0c553-a627-4806-ac0e-36e46f7bbd7f","VivaSkills.Learning.ReadWrite","VivaSkills.Learning.ReadWrite","Allows the app to talk to Bulk Tagging API"
"33de1162-cc96-4170-9242-4c390e8579d0","VivaSkills.Content.ReadWrite","VivaSkills.Content.ReadWrite","Allows the app to talk to Content Tagging API"
"8d01acc7-82e6-4367-86a4-a982fc065146","VivaSkills.Read","VivaSkills.Read","VivaSkills.Read"
"888aee5d-7a7e-4cb3-a069-2348a008a48b","VivaSkills.ReadWrite","VivaSkills.ReadWrite","VivaSkills.ReadWrite"
